# d24/dsp.csv — PROPOSED DSP address map for D24.
#
# GENERATED by MW/D32/DSP/gen_dsp.py in the invirco/dsp repo from the
# DSP4 node graph (MW/D32/DSP/SHARC/dsp.csv). Do not hand-edit: an
# address typed here is an address no kernel answers on.
#
# Proposed by dsp, landed by the hub at the gate (PW ruling
# 2026-09-08 #5). defs-v* pin: defs-v2026.09.08.4.
#
# ONE ADDRESS MAP FOR THE WHOLE RANGE (decision D3): the superset
# graph is expanded once and this file is the intersection of that
# expansion with this product's cell set, so a cell two products
# share has the same chip, page and address in both files.
#
# 3974 of 4985 defined cells reach a DSP address.
# The other 1011 are named in dsp-unmapped.csv with the
# reason — every defined cell is in exactly one of the two files.
#
# Columns:
#   _Cell        cell name, as spelled by defs/gen/matrix/<p>-mx-master.csv
#   Node         graph node that owns the address (MW/D32/DSP/SHARC/dsp.csv id)
#   NodeType     that node's type
#   DspSpi       DSP the cell lives on: 1 = DSPA (chip 1), 2 = DSPB (chip 2)
#   DspPage      SPI page
#   DspAdd       SPI word address within the page, decimal
#   DspAddHex    the same address, 0xNNNN
#   Access       rw = host writes it | ro = DSP writes it, host polls | mcu = the word carries no DSP symbol (MCU/host hardware control)
#   RampProfile  named ramp preset, or empty for an un-ramped word
#   RampMode     Instant | Slew | LinearFrames
#   RampUpMs     ramp-up time, ms
#   RampDownMs   ramp-down time, ms
#   RampCurve    Linear | Exp
#   RampScope    Scalar = one word ramps on its own | CoeffSetAtomic = the whole coefficient set swaps together
#   Table        host scaling table for the control range, where one applies
#   Notes        what the word is
_Cell,Node,NodeType,DspSpi,DspPage,DspAdd,DspAddHex,Access,RampProfile,RampMode,RampUpMs,RampDownMs,RampCurve,RampScope,Table,Notes
Chan005FxSend003,C1_RTG_05,ROUTING,1,1,710,0x02C6,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan005FxSend004,C1_RTG_05,ROUTING,1,1,711,0x02C7,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan005FxSend005,C1_RTG_05,ROUTING,1,1,712,0x02C8,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan005FxSend006,C1_RTG_05,ROUTING,1,1,713,0x02C9,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan005Gain001,C1_GAIN_05,GAIN,1,1,576,0x0240,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=60/[Lin],
Chan005GateAtt001,C1_GATE_05,GATE,1,1,618,0x026A,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0.1/127=250/[Log],
Chan005GateDetSrc001,C1_GATE_05,GATE,1,1,623,0x026F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005GateFilterHpf001,C1_GATE_05,GATE,1,1,625,0x0271,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],Sidechain HPF
Chan005GateFilterLpf001,C1_GATE_05,GATE,1,1,630,0x0276,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],Sidechain LPF coeff base
Chan005GateFilterOn001,C1_GATE_05,GATE,1,1,624,0x0270,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005GateFilterQ001,C1_GATE_05,GATE,1,1,625,0x0271,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],"MCU-computed, shares HPF base"
Chan005GateHold001,C1_GATE_05,GATE,1,1,619,0x026B,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=2000/[Log],
Chan005GateKey001,C1_GATE_05,GATE,1,1,622,0x026E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005GateMtr001,C1_MTR_05,METER,1,1,4626,0x1212,ro,,Instant,0,0,Linear,Scalar,,"meter word +2: gain reduction — declared, never written (defect 4)"
Chan005GateOn001,C1_GATE_05,GATE,1,1,616,0x0268,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005GateRel001,C1_GATE_05,GATE,1,1,620,0x026C,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=50/127=5000/[Log],
Chan005GateRng001,C1_GATE_05,GATE,1,1,621,0x026D,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=60/[Lin],
Chan005GateThr001,C1_GATE_05,GATE,1,1,617,0x0269,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-80/127=0/[Lin],
Chan005GrpOn001,C1_RTG_05,ROUTING,1,1,662,0x0296,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005GrpOn002,C1_RTG_05,ROUTING,1,1,663,0x0297,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005GrpOn003,C1_RTG_05,ROUTING,1,1,664,0x0298,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005GrpOn004,C1_RTG_05,ROUTING,1,1,665,0x0299,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005InputSel001,C1_GAIN_05,GAIN,1,1,579,0x0243,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan005Level001,C1_FDR_05,FADER_PAN,1,1,656,0x0290,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:10,
Chan005MainOn001,C1_RTG_05,ROUTING,1,1,660,0x0294,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005MatrixOn001,C1_RTG_05,ROUTING,1,1,4822,0x12D6,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005MatrixOn002,C1_RTG_05,ROUTING,1,1,4823,0x12D7,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005MatrixSend001,C1_RTG_05,ROUTING,1,1,4824,0x12D8,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan005MatrixSend002,C1_RTG_05,ROUTING,1,1,4825,0x12D9,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan005Mtr001,C1_MTR_05,METER,1,1,4624,0x1210,ro,,Instant,0,0,Linear,Scalar,,meter word +0: linear peak
Chan005Mtr002,C1_MTR_05,METER,1,1,4625,0x1211,ro,,Instant,0,0,Linear,Scalar,,meter word +1: linear true RMS
Chan005Mute001,C1_FDR_05,FADER_PAN,1,1,658,0x0292,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005Pan001,C1_FDR_05,FADER_PAN,1,1,657,0x0291,rw,GainFast,Slew,3,8,Exp,Scalar,Pan:dB:0:Off,
Chan005Phantom001,C1_GAIN_05,GAIN,1,1,578,0x0242,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan005Pol001,C1_GAIN_05,GAIN,1,1,577,0x0241,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005TubeOn001,C1_TUBE_05,TUBE_SAT,1,1,652,0x028C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan005TubeSat001,C1_TUBE_05,TUBE_SAT,1,1,653,0x028D,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan006AuxOn001,C1_RTG_06,ROUTING,1,1,810,0x032A,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006AuxOn002,C1_RTG_06,ROUTING,1,1,811,0x032B,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006AuxOn003,C1_RTG_06,ROUTING,1,1,812,0x032C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006AuxOn004,C1_RTG_06,ROUTING,1,1,813,0x032D,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006AuxOn005,C1_RTG_06,ROUTING,1,1,814,0x032E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006AuxOn006,C1_RTG_06,ROUTING,1,1,815,0x032F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006AuxOn007,C1_RTG_06,ROUTING,1,1,816,0x0330,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006AuxOn008,C1_RTG_06,ROUTING,1,1,817,0x0331,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006AuxPick001,C1_RTG_06,ROUTING,1,1,834,0x0342,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006AuxPick002,C1_RTG_06,ROUTING,1,1,835,0x0343,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006AuxPick003,C1_RTG_06,ROUTING,1,1,836,0x0344,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006AuxPick004,C1_RTG_06,ROUTING,1,1,837,0x0345,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006AuxPick005,C1_RTG_06,ROUTING,1,1,838,0x0346,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006AuxPick006,C1_RTG_06,ROUTING,1,1,839,0x0347,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006AuxPick007,C1_RTG_06,ROUTING,1,1,840,0x0348,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006AuxPick008,C1_RTG_06,ROUTING,1,1,841,0x0349,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan006AuxSend001,C1_RTG_06,ROUTING,1,1,822,0x0336,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006AuxSend002,C1_RTG_06,ROUTING,1,1,823,0x0337,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006AuxSend003,C1_RTG_06,ROUTING,1,1,824,0x0338,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006AuxSend004,C1_RTG_06,ROUTING,1,1,825,0x0339,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006AuxSend005,C1_RTG_06,ROUTING,1,1,826,0x033A,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006AuxSend006,C1_RTG_06,ROUTING,1,1,827,0x033B,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006AuxSend007,C1_RTG_06,ROUTING,1,1,828,0x033C,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006AuxSend008,C1_RTG_06,ROUTING,1,1,829,0x033D,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006CompAtt001,C1_COMP_06,COMPRESSOR,1,1,779,0x030B,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/254=250/[Log],
Chan006CompDetSrc001,C1_COMP_06,COMPRESSOR,1,1,786,0x0312,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006CompEqPos001,C1_COMP_06,COMPRESSOR,1,1,788,0x0314,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006CompFilterHpf001,C1_COMP_06,COMPRESSOR,1,1,790,0x0316,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],
Chan006CompFilterLpf001,C1_COMP_06,COMPRESSOR,1,1,790,0x0316,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],"MCU-computed, shares filter base"
Chan006CompFilterOn001,C1_COMP_06,COMPRESSOR,1,1,789,0x0315,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006CompFilterQ001,C1_COMP_06,COMPRESSOR,1,1,790,0x0316,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],MCU-computed
Chan006CompKey001,C1_COMP_06,COMPRESSOR,1,1,785,0x0311,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006CompKnee001,C1_COMP_06,COMPRESSOR,1,1,782,0x030E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006CompLimMode001,C1_COMP_06,COMPRESSOR,1,1,787,0x0313,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006CompMake001,C1_COMP_06,COMPRESSOR,1,1,781,0x030D,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=20/[Lin],
Chan006CompMtr001,C1_MTR_06,METER,1,1,4631,0x1217,ro,,Instant,0,0,Linear,Scalar,,"meter word +3: compressor gain reduction, dB, clamped to [-80, 0] (PW R3)"
Chan006CompOn001,C1_COMP_06,COMPRESSOR,1,1,776,0x0308,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006CompPar001,C1_COMP_06,COMPRESSOR,1,1,783,0x030F,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan006CompRat001,C1_COMP_06,COMPRESSOR,1,1,778,0x030A,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=1/127=30/[Log],
Chan006CompRel001,C1_COMP_06,COMPRESSOR,1,1,780,0x030C,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=5/254=5000/[Log],
Chan006CompThr001,C1_COMP_06,COMPRESSOR,1,1,777,0x0309,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-60/140=10/[Lin],
Chan006CompType001,C1_COMP_06,COMPRESSOR,1,1,784,0x0310,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006CtrOn001,C1_RTG_06,ROUTING,1,1,805,0x0325,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006Delay001,C1_DLY_06,DELAY,1,1,798,0x031E,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0/127=250.0/[Log],
Chan006EqFreq001,C1_EQ_06,EQ_BIQUAD,1,1,736,0x02E0,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/254=200/[Log],Band 1 coeff base
Chan006EqFreq002,C1_EQ_06,EQ_BIQUAD,1,1,741,0x02E5,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=100/254=1000/[Log],Band 2 coeff base
Chan006EqFreq003,C1_EQ_06,EQ_BIQUAD,1,1,746,0x02EA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=800/254=5000/[Log],Band 3 coeff base
Chan006EqFreq004,C1_EQ_06,EQ_BIQUAD,1,1,751,0x02EF,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=3000/254=20000/[Log],Band 4 coeff base
Chan006EqGain001,C1_EQ_06,EQ_BIQUAD,1,1,736,0x02E0,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 1 (same base)
Chan006EqGain002,C1_EQ_06,EQ_BIQUAD,1,1,741,0x02E5,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 2 (same base)
Chan006EqGain003,C1_EQ_06,EQ_BIQUAD,1,1,746,0x02EA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 3 (same base)
Chan006EqGain004,C1_EQ_06,EQ_BIQUAD,1,1,751,0x02EF,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 4 (same base)
Chan006EqHpf001,C1_FILT_06,HPF_LPF,1,1,724,0x02D4,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/64=1000/[Log],HPF biquad coeff base
Chan006EqHpfSlope001,C1_FILT_06,HPF_LPF,1,1,724,0x02D4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,MCU-only; shares base addr with EqHpf
Chan006EqLpf001,C1_FILT_06,HPF_LPF,1,1,730,0x02DA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=1000/127=20000/[Log],LPF biquad coeff base
Chan006EqOn001,C1_EQ_06,EQ_BIQUAD,1,1,757,0x02F5,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006EqQ001,C1_EQ_06,EQ_BIQUAD,1,1,736,0x02E0,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 1 (same base)
Chan006EqQ002,C1_EQ_06,EQ_BIQUAD,1,1,741,0x02E5,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 2 (same base)
Chan006EqQ003,C1_EQ_06,EQ_BIQUAD,1,1,746,0x02EA,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 3 (same base)
Chan006EqQ004,C1_EQ_06,EQ_BIQUAD,1,1,751,0x02EF,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 4 (same base)
Chan006EqShelf001,C1_EQ_06,EQ_BIQUAD,1,1,736,0x02E0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 1
Chan006EqShelf002,C1_EQ_06,EQ_BIQUAD,1,1,751,0x02EF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 4
Chan006FxOn001,C1_RTG_06,ROUTING,1,1,846,0x034E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006FxOn002,C1_RTG_06,ROUTING,1,1,847,0x034F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006FxOn003,C1_RTG_06,ROUTING,1,1,848,0x0350,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006FxOn004,C1_RTG_06,ROUTING,1,1,849,0x0351,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006FxOn005,C1_RTG_06,ROUTING,1,1,850,0x0352,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006FxOn006,C1_RTG_06,ROUTING,1,1,851,0x0353,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006FxSend001,C1_RTG_06,ROUTING,1,1,852,0x0354,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006FxSend002,C1_RTG_06,ROUTING,1,1,853,0x0355,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006FxSend003,C1_RTG_06,ROUTING,1,1,854,0x0356,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006FxSend004,C1_RTG_06,ROUTING,1,1,855,0x0357,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006FxSend005,C1_RTG_06,ROUTING,1,1,856,0x0358,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006FxSend006,C1_RTG_06,ROUTING,1,1,857,0x0359,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006Gain001,C1_GAIN_06,GAIN,1,1,720,0x02D0,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=60/[Lin],
Chan006GateAtt001,C1_GATE_06,GATE,1,1,762,0x02FA,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0.1/127=250/[Log],
Chan006GateDetSrc001,C1_GATE_06,GATE,1,1,767,0x02FF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GateFilterHpf001,C1_GATE_06,GATE,1,1,769,0x0301,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],Sidechain HPF
Chan006GateFilterLpf001,C1_GATE_06,GATE,1,1,774,0x0306,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],Sidechain LPF coeff base
Chan006GateFilterOn001,C1_GATE_06,GATE,1,1,768,0x0300,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GateFilterQ001,C1_GATE_06,GATE,1,1,769,0x0301,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],"MCU-computed, shares HPF base"
Chan006GateHold001,C1_GATE_06,GATE,1,1,763,0x02FB,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=2000/[Log],
Chan006GateKey001,C1_GATE_06,GATE,1,1,766,0x02FE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GateMtr001,C1_MTR_06,METER,1,1,4630,0x1216,ro,,Instant,0,0,Linear,Scalar,,"meter word +2: gain reduction — declared, never written (defect 4)"
Chan006GateOn001,C1_GATE_06,GATE,1,1,760,0x02F8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GateRel001,C1_GATE_06,GATE,1,1,764,0x02FC,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=50/127=5000/[Log],
Chan006GateRng001,C1_GATE_06,GATE,1,1,765,0x02FD,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=60/[Lin],
Chan006GateThr001,C1_GATE_06,GATE,1,1,761,0x02F9,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-80/127=0/[Lin],
Chan006GrpOn001,C1_RTG_06,ROUTING,1,1,806,0x0326,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GrpOn002,C1_RTG_06,ROUTING,1,1,807,0x0327,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GrpOn003,C1_RTG_06,ROUTING,1,1,808,0x0328,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006GrpOn004,C1_RTG_06,ROUTING,1,1,809,0x0329,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006InputSel001,C1_GAIN_06,GAIN,1,1,723,0x02D3,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan006Level001,C1_FDR_06,FADER_PAN,1,1,800,0x0320,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:10,
Chan006MainOn001,C1_RTG_06,ROUTING,1,1,804,0x0324,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006MatrixOn001,C1_RTG_06,ROUTING,1,1,4826,0x12DA,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006MatrixOn002,C1_RTG_06,ROUTING,1,1,4827,0x12DB,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006MatrixSend001,C1_RTG_06,ROUTING,1,1,4828,0x12DC,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006MatrixSend002,C1_RTG_06,ROUTING,1,1,4829,0x12DD,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan006Mtr001,C1_MTR_06,METER,1,1,4628,0x1214,ro,,Instant,0,0,Linear,Scalar,,meter word +0: linear peak
Chan006Mtr002,C1_MTR_06,METER,1,1,4629,0x1215,ro,,Instant,0,0,Linear,Scalar,,meter word +1: linear true RMS
Chan006Mute001,C1_FDR_06,FADER_PAN,1,1,802,0x0322,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006Pan001,C1_FDR_06,FADER_PAN,1,1,801,0x0321,rw,GainFast,Slew,3,8,Exp,Scalar,Pan:dB:0:Off,
Chan006Phantom001,C1_GAIN_06,GAIN,1,1,722,0x02D2,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan006Pol001,C1_GAIN_06,GAIN,1,1,721,0x02D1,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006TubeOn001,C1_TUBE_06,TUBE_SAT,1,1,796,0x031C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan006TubeSat001,C1_TUBE_06,TUBE_SAT,1,1,797,0x031D,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan007AuxOn001,C1_RTG_07,ROUTING,1,1,954,0x03BA,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn002,C1_RTG_07,ROUTING,1,1,955,0x03BB,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn003,C1_RTG_07,ROUTING,1,1,956,0x03BC,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn004,C1_RTG_07,ROUTING,1,1,957,0x03BD,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn005,C1_RTG_07,ROUTING,1,1,958,0x03BE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn006,C1_RTG_07,ROUTING,1,1,959,0x03BF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn007,C1_RTG_07,ROUTING,1,1,960,0x03C0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxOn008,C1_RTG_07,ROUTING,1,1,961,0x03C1,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan007AuxPick001,C1_RTG_07,ROUTING,1,1,978,0x03D2,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick002,C1_RTG_07,ROUTING,1,1,979,0x03D3,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick003,C1_RTG_07,ROUTING,1,1,980,0x03D4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick004,C1_RTG_07,ROUTING,1,1,981,0x03D5,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick005,C1_RTG_07,ROUTING,1,1,982,0x03D6,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick006,C1_RTG_07,ROUTING,1,1,983,0x03D7,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick007,C1_RTG_07,ROUTING,1,1,984,0x03D8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxPick008,C1_RTG_07,ROUTING,1,1,985,0x03D9,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan007AuxSend001,C1_RTG_07,ROUTING,1,1,966,0x03C6,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend002,C1_RTG_07,ROUTING,1,1,967,0x03C7,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan007AuxSend003,C1_RTG_07,ROUTING,1,1,968,0x03C8,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
